"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1","TRUE","0.000139947975502563","217","28423","213","0.0074939309713964","0.981566820276498","GO:0045859","GO:BP","regulation of protein kinase activity","31814","11509","GO:0001932;GO:0043549"
"query_1","TRUE","0.000147936381117915","573","28423","545","0.019174612109911","0.951134380453752","GO:0072521","GO:BP","purine-containing compound metabolic process","31814","17189","GO:0008152"
"query_1","TRUE","0.000150987733156183","478","28423","457","0.0160785279527144","0.956066945606695","GO:0170039","GO:BP","proteinogenic amino acid metabolic process","31814","20026","GO:0006520;GO:0019752"
"query_1","TRUE","0.000167336712051733","406","28423","390","0.0137212820603033","0.960591133004926","GO:0061458","GO:BP","reproductive system development","31814","15276","GO:0048731"
"query_1","TRUE","0.000174606679904431","153","28423","152","0.00534778172606692","0.993464052287582","GO:0031401","GO:BP","positive regulation of protein modification process","31814","7118","GO:0031399;GO:0036211;GO:0051247"
"query_1","TRUE","0.000194278779962598","404","28423","388","0.0136509165112761","0.96039603960396","GO:0048608","GO:BP","reproductive structure development","31814","12702","GO:0003006;GO:0048856;GO:0061458"
"query_1","TRUE","0.000214901486746343","125","28423","125","0.00439784681419977","1","GO:0006906","GO:BP","vesicle fusion","31814","2546","GO:0016050;GO:0016192;GO:0090174"
"query_1","TRUE","0.000224435996820135","373","28423","359","0.0126306160503817","0.962466487935657","GO:0019693","GO:BP","ribose phosphate metabolic process","31814","5978","GO:0006796;GO:0019637;GO:1901135"
"query_1","TRUE","0.000227819275858451","783","28423","738","0.0259648875910354","0.942528735632184","GO:0006886","GO:BP","intracellular protein transport","31814","2531","GO:0008104;GO:0015031;GO:0046907"
"query_1","TRUE","0.000240686772266609","150","28423","149","0.00524223340252612","0.993333333333333","GO:0009664","GO:BP","plant-type cell wall organization","31814","3565","GO:0071555;GO:0071669"
"query_1","TRUE","0.000269690880092388","442","28423","423","0.014882313619252","0.957013574660634","GO:0003006","GO:BP","developmental process involved in reproduction","31814","1455","GO:0022414;GO:0032502"
"query_1","TRUE","0.000273270470427469","228","28423","223","0.00784575871653239","0.978070175438597","GO:0051253","GO:BP","negative regulation of RNA metabolic process","31814","13418","GO:0010605;GO:0016070;GO:0045934;GO:0051252"
"query_1","TRUE","0.00027745187775876","310","28423","300","0.0105548323540794","0.967741935483871","GO:0098869","GO:BP","cellular oxidant detoxification","31814","18671","GO:1990748"
"query_1","TRUE","0.000321058023308531","561","28423","533","0.0187524188157478","0.950089126559715","GO:0008380","GO:BP","RNA splicing","31814","3172","GO:0006396"
"query_1","TRUE","0.000326798853702236","308","28423","298","0.0104844668050522","0.967532467532468","GO:0050793","GO:BP","regulation of developmental process","31814","13089","GO:0032502;GO:0050789"
"query_1","TRUE","0.00036628280097719","291","28423","282","0.00992154241283468","0.969072164948454","GO:1901136","GO:BP","carbohydrate derivative catabolic process","31814","20970","GO:0009056;GO:1901135"
